prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu
prompt922,0.7485976756356144,1.2962465286254883,10,no,102,60,2.1975911458333335,0.06871541341145833
prompt923,0.8364600554611046,0.9789729118347168,7,no,9,2,2.1640625,0.06976318359375
prompt924,0.7360137363674756,1.0824296474456787,7,no,3,12,2.158203125,0.07159423828125
prompt925,0.7611341569866339,1.5873997211456299,11,no,36250,2000,2.159375,0.0653564453125
prompt926,0.8910809065710352,1.0960087776184082,7,yes,1,1,2.361328125,0.07098388671875
prompt927,0.6488194601535632,1.613013744354248,12,no,198750,85000,1.9069010416666667,0.06352742513020833
prompt928,,0.737194299697876,5,buggy,None,60,,
prompt929,0.5456440642665185,1.3022077083587646,10,no,120,60,1.9072265625,0.0579681396484375
prompt930,0.7361496717202232,1.3411693572998047,9,no,23,14,1.8759765625,0.0583953857421875
prompt931,0.8358641440746539,1.6856999397277832,13,no,74,50,2.1083984375,0.06243896484375
prompt932,0.9231366174798781,1.2028086185455322,9,no,17,24,1.56591796875,0.0582275390625
prompt933,0.5978550140979341,2.4079325199127197,19,no,3,15,2.35546875,0.0772705078125
prompt934,0.758870349723677,1.4819879531860352,11,no,2846.0,410,2.335546875,0.069775390625
prompt935,0.5904061567451624,1.8835704326629639,13,no,324000.0,64800,1.8197544642857142,0.06810651506696429
prompt936,0.7359072570932165,1.6317949295043945,11,no,200,250,1.66845703125,0.061930338541666664
prompt937,0.8887204554220984,1.1971354484558105,9,no,170,159,2.2024739583333335,0.061350504557291664
prompt938,0.880081542707305,1.135054588317871,8,no,5,4,2.05078125,0.060211181640625
prompt939,0.7772078598500306,2.6243464946746826,19,no,175,650,2.0266927083333335,0.061014811197916664
prompt940,0.29007548892297247,1.3058860301971436,10,yes,280,280,1.32568359375,0.05999755859375
prompt941,0.8503084974615591,1.3468172550201416,10,no,103,842,2.4173177083333335,0.06966145833333333
prompt942,0.5658574069040803,1.4355731010437012,11,no,1775.0,205,1.6640625,0.0572967529296875
prompt943,0.8350406471820899,1.3005270957946777,10,no,105,50,2.2350260416666665,0.06412760416666667
prompt944,0.6176168979889372,1.4368674755096436,11,no,1275.0,34,1.7445068359375,0.06177520751953125
prompt945,0.7562016056420282,1.3331739902496338,9,no,84,17,2.4482421875,0.0700225830078125
prompt946,0.6411798061179986,1.1692836284637451,9,no,130,450,1.9680989583333333,0.0650634765625
prompt947,0.8338319649612295,1.0796637535095215,8,yes,13,13,1.837890625,0.06201171875
prompt948,0.8747941213943616,1.288527011871338,9,no,68,15,2.3095703125,0.06390380859375
prompt949,0.9060863435848383,1.0452711582183838,8,no,41,42,1.96484375,0.0614013671875
prompt950,0.8110463309794641,1.089940071105957,8,no,15,5,1.3623046875,0.0582275390625
prompt951,0.8321795590594154,0.9575376510620117,7,no,5,300,2.046875,0.0679931640625
prompt952,0.6180070314632966,1.309654712677002,10,no,1560,360,1.888427734375,0.065093994140625
prompt953,0.9630129098599008,1.3568823337554932,9,no,502,452,2.1546223958333335,0.061869303385416664
prompt954,0.744550932237558,1.3047535419464111,10,no,373,34,1.8470052083333333,0.062408447265625
prompt955,0.8626497085547831,1.422959566116333,11,no,1380,100,2.40380859375,0.06891632080078125
prompt956,0.8528431598487012,0.9613499641418457,7,no,2,1,2.046875,0.0675048828125
prompt957,0.6120619980552064,1.1775803565979004,9,no,18,45,1.63916015625,0.0572052001953125
prompt958,0.817936980774859,1.1904690265655518,9,no,36,40,1.498046875,0.057220458984375
prompt959,0.8919835621698307,1.353137493133545,9,no,76,7,2.2080078125,0.0613861083984375
prompt960,0.894224277103228,1.2400028705596924,8,no,10,11,2.2177734375,0.0656890869140625
prompt961,0.6852968800541875,1.2049460411071777,9,no,180,225,1.6067708333333333,0.05841064453125
prompt962,0.366206655982654,1.4247119426727295,11,no,560,1000,2.0126953125,0.066436767578125
prompt963,0.8850658413855044,1.329197883605957,10,no,125,147,2.1204427083333335,0.057464599609375
prompt964,0.35866452275666916,1.4135465621948242,11,no,1200,200,1.4482421875,0.06293741861979167
prompt965,0.9220056156513264,1.5172724723815918,10,no,523,374,2.2604166666666665,0.061431884765625
prompt966,0.9124920686210578,1.3439061641693115,9,no,29,48,2.3115234375,0.062530517578125
prompt967,0.8559200377136644,1.167219877243042,9,no,35,30,1.927734375,0.0592041015625
prompt968,0.9116003457322103,1.6354475021362305,11,no,215,227,2.328125,0.06261189778645833
prompt969,,0.9595181941986084,7,buggy,None,1800,,
prompt970,0.47444097039490657,1.0564658641815186,8,no,20,33,0.6748046875,0.05743408203125
prompt971,0.4674085136508601,1.1771636009216309,9,no,60,100,1.41650390625,0.059783935546875
prompt972,,6.441125869750977,50,buggy,None,120,,
prompt973,0.8588905806812049,1.1667742729187012,9,no,51,79,2.1083984375,0.0592498779296875
prompt974,0.7929154720333621,1.3308188915252686,10,no,64.0,5,2.0032552083333335,0.06254069010416667
prompt975,0.7467073921582791,1.0688238143920898,8,no,10,20,2.044921875,0.0652923583984375
prompt976,0.8261095723571259,1.3420395851135254,9,no,90,540,2.1083984375,0.06072998046875
prompt977,0.9012147707872563,1.075667381286621,8,yes,4,4,2.048828125,0.05987548828125
prompt978,0.5484072686747361,1.1718928813934326,9,no,140,160,1.587890625,0.061665852864583336
prompt979,0.898883272446144,1.1741716861724854,9,no,45,50,1.93017578125,0.058685302734375
prompt980,0.5525758331599059,1.0875191688537598,8,no,50,90,1.416015625,0.0624542236328125
prompt981,0.5879723017022671,1.3118071556091309,10,no,84.0,7,2.0533854166666665,0.07029215494791667
prompt982,0.7545018286883207,0.8599331378936768,6,no,6,12,2.26171875,0.07470703125
prompt983,0.7820269177575345,1.047853946685791,8,no,5,15,2.517578125,0.078125
prompt984,0.8995184058533318,1.428478717803955,10,no,1000,342,2.421875,0.0673980712890625
prompt985,0.747022246174574,1.1733338832855225,9,no,360,63,2.224609375,0.07023111979166667
prompt986,0.73876934335146,1.4479031562805176,11,no,3850.0,70,1.5109375,0.061175537109375
prompt987,0.8866138689561183,1.08388090133667,8,no,19,3,2.2705078125,0.067352294921875
prompt988,0.8429809867447239,1.075908899307251,8,no,4,6,2.048828125,0.061309814453125
prompt989,0.8113333323669238,0.9410943984985352,7,no,6,45,2.263671875,0.07293701171875
prompt990,0.8968206527944379,1.0724072456359863,7,no,8,14,2.447265625,0.0731201171875
prompt991,0.6771608580598785,1.0900933742523193,8,no,60,15,2.1044921875,0.067413330078125
prompt992,0.8960080096860092,1.217597246170044,9,no,57,52,2.04296875,0.0605926513671875
prompt993,,1.072497844696045,7,buggy,None,11,,
prompt994,0.7403933688606479,1.618549108505249,11,no,1583.0,2,2.51640625,0.0717529296875
prompt995,0.7410718646702921,0.9520275592803955,7,no,9,12,2.048828125,0.06036376953125
prompt996,0.8200291629026608,1.087846279144287,8,no,7,3,1.919921875,0.05853271484375
prompt997,0.4653620684513836,1.444645643234253,10,no,6000,6600,1.9296875,0.06577555338541667
prompt998,0.6448975678990589,1.218794822692871,9,no,400,50,2.02734375,0.06768798828125
prompt999,0.6517986669151358,1.5380308628082275,12,no,4375.0,25,1.8853515625,0.06507568359375
prompt1000,0.8986834389704321,1.1204054355621338,8,no,4,1,2.16796875,0.060150146484375
prompt1001,0.6964613717039672,3.1114025115966797,22,no,1620,2,2.139404296875,0.064697265625
prompt1002,0.809369404661283,0.9422421455383301,7,no,4,8,1.759765625,0.06658935546875
prompt1003,0.8174491391571328,1.215425729751587,9,no,885,480,2.4049479166666665,0.07065836588541667
prompt1004,0.8571663465347275,1.076441764831543,8,no,4,8,1.9189453125,0.05694580078125
prompt1005,0.8174244975390635,1.2003827095031738,9,no,360,1490,2.3001302083333335,0.067169189453125
prompt1006,0.9312639520042039,1.3604965209960938,9,no,357,826,2.302734375,0.06561279296875
prompt1007,0.7151817349661943,1.1786601543426514,9,no,21,34,1.96337890625,0.06036376953125
prompt1008,0.683264162814299,1.0611035823822021,8,no,90,230,2.0908203125,0.065093994140625
prompt1009,0.4017013004877087,1.4123210906982422,10,no,2250,1875,1.3387044270833333,0.059285481770833336
prompt1010,0.9325005858442905,1.2239198684692383,9,no,18,5,2.267578125,0.06134033203125
prompt1011,0.9408301994957634,1.6587328910827637,11,no,10196,6000,2.3078125,0.064459228515625
prompt1012,0.9754197312692283,1.371006727218628,9,no,52,94,2.2216796875,0.0605621337890625
prompt1013,,6.623688459396362,50,buggy,None,2,,
prompt1014,0.807916805979303,0.9607977867126465,6,yes,3,3,2.5234375,0.0758056640625
prompt1015,0.8497936376416747,0.9551787376403809,7,no,3,78,2.162109375,0.06890869140625
prompt1016,,6.490969181060791,50,buggy,None,138,,
prompt1017,0.7080885869814225,1.1431400775909424,8,no,36,45,2.720703125,0.078704833984375
prompt1018,0.6217968989206835,1.1812515258789062,9,yes,60,60,1.9130859375,0.063568115234375
prompt1019,0.8924053166951111,1.2162234783172607,9,no,110,98,1.9850260416666667,0.06097412109375
prompt1020,0.8331487441234217,1.1747040748596191,9,no,28,22,1.76513671875,0.05828857421875
prompt1021,0.8003453742719258,1.0824496746063232,8,no,33,36,1.96337890625,0.0640869140625
prompt1022,0.7597653178449195,1.0700790882110596,8,no,20,12,1.9794921875,0.0634613037109375
prompt1023,0.7502379247758124,1.1826727390289307,9,no,49,77,2.10546875,0.0652923583984375
prompt1024,0.8693495581731777,1.1704638004302979,9,no,24,300,2.1689453125,0.0581817626953125
prompt1025,0.5385450955707588,1.1710453033447266,9,no,60,30,1.70263671875,0.05999755859375
prompt1026,0.45901505894614464,2.1496028900146484,16,no,1440000,43200,2.1923828125,0.05869293212890625
prompt1027,0.8027058806451145,0.9654905796051025,7,no,9,12,2.359375,0.0728759765625
prompt1028,0.5450987335606537,1.6830899715423584,13,no,27333.0,200,1.5362141927083333,0.061182657877604164
prompt1029,0.9666763786288645,1.3703389167785645,9,no,38,34,2.16015625,0.061065673828125
prompt1030,0.89822614162906,1.2185208797454834,8,no,70,24,2.400390625,0.068023681640625
prompt1031,0.9150799764063415,1.2061347961425781,9,no,36,5,2.208984375,0.0635833740234375
prompt1032,0.7887224353112394,1.1195485591888428,8,no,56,450,2.216796875,0.067535400390625
prompt1033,0.9199248098903886,0.9571824073791504,7,no,1,2,2.6015625,0.07379150390625
prompt1034,0.7805701665138326,1.2876005172729492,10,no,234,66,1.94921875,0.059580485026041664
prompt1035,0.7315256902524184,1.3534739017486572,9,no,360,35,2.1966145833333335,0.06899007161458333
prompt1036,0.6368563699383476,0.9494609832763672,7,no,48,10,2.4091796875,0.0780029296875
prompt1037,0.7173886120589814,1.0834412574768066,8,no,86,10,2.4814453125,0.071929931640625
prompt1038,0.7424306181242417,0.9824872016906738,7,no,2,4,2.51953125,0.0784912109375
prompt1039,0.7735340410395986,1.1872076988220215,9,no,68,160,1.87255859375,0.062774658203125
prompt1040,0.9194145952785862,1.3057928085327148,10,no,624,736,2.1217447916666665,0.058013916015625
prompt1041,0.8534247712816191,1.1908323764801025,9,no,90,101,1.9287109375,0.059234619140625
prompt1042,0.5969165512934662,1.3302052021026611,10,no,375.0,3,1.9720052083333333,0.06557210286458333
prompt1043,0.4588260431620055,1.5334172248840332,12,yes,130000,130000,1.1650390625,0.060723876953125
prompt1044,0.849701617418815,4.492550373077393,35,no,2,1,1.763671875,0.057220458984375
prompt1045,,5.976778507232666,50,buggy,None,420,,
prompt1046,0.8178112081045471,1.287653923034668,10,no,240,189,2.35546875,0.06664021809895833
prompt1047,0.9086678853090091,1.0899288654327393,8,no,11,10,2.271484375,0.06475830078125
prompt1048,0.8917175194217632,1.4189693927764893,11,no,14348,7400,2.131640625,0.060723876953125
prompt1049,0.7126701630542747,1.1744575500488281,9,no,21,20,1.8154296875,0.0586700439453125
prompt1050,0.289043908250826,1.4143011569976807,11,no,1630,655,1.126708984375,0.058135986328125
prompt1051,0.8145204833074667,1.5367491245269775,12,no,500.0,15,2.37109375,0.06671142578125
prompt1052,0.7309806000763553,1.0961182117462158,8,no,320,110,2.1588541666666665,0.06531778971354167
prompt1053,0.9127874387166632,1.2111682891845703,8,no,51,55,2.1083984375,0.0626068115234375
prompt1054,0.3159389659507752,1.4277052879333496,11,no,4800,2400,1.865234375,0.0688323974609375
prompt1055,0.8468417487830187,1.2852153778076172,10,no,1316,2304,2.40185546875,0.070587158203125
prompt1056,0.602894293600744,1.0789382457733154,8,no,52,156,2.1533203125,0.070953369140625
prompt1057,,5.976085901260376,50,buggy,None,24,,
prompt1058,0.7343307317267008,1.317523717880249,10,no,225,250,1.111328125,0.055735270182291664
prompt1059,0.3897319390507134,1.2366752624511719,8,no,12,2,1.556640625,0.06536865234375
prompt1060,0.853169337793241,1.0908021926879883,8,no,60,31,1.90576171875,0.0606842041015625
prompt1061,0.7640836019129057,1.056727409362793,8,no,40,58,2.0498046875,0.0622406005859375
prompt1062,0.9451053457693939,1.2093312740325928,9,no,570,482,2.044921875,0.060282389322916664
prompt1063,0.6706791836826816,1.2276766300201416,9,yes,320,320,1.8001302083333333,0.06414794921875
prompt1064,0.8270000362416788,1.3219053745269775,10,no,187,247,2.0826822916666665,0.062398274739583336
prompt1065,0.4977755763998528,1.1660270690917969,9,no,90,95,0.67626953125,0.054534912109375
prompt1066,0.7972945370633532,1.0583925247192383,8,no,60,14,2.3076171875,0.068023681640625
prompt1067,0.7364743391933839,1.4356749057769775,11,no,16000,245,2.0986328125,0.067449951171875
prompt1068,0.8243354213527323,1.2053298950195312,9,no,20,24,2.2177734375,0.06585693359375
prompt1069,0.7169390200531609,1.372267484664917,9,yes,300,300,2.1549479166666665,0.07027180989583333
prompt1070,0.7236732269924339,1.1120145320892334,8,no,8,18,1.9169921875,0.060394287109375
prompt1071,0.9499037006851422,1.1214017868041992,8,no,200,251,2.15234375,0.061991373697916664
prompt1072,0.8325962296075312,0.9364871978759766,7,no,15,85,2.13818359375,0.0662841796875
prompt1073,0.8711336459391854,1.1371006965637207,8,no,80,21,2.2705078125,0.064056396484375
prompt1074,0.23787871677837283,1.2892558574676514,10,yes,750,750,1.9169921875,0.058807373046875
prompt1075,0.84709702270007,0.9535744190216064,7,no,6,16,2.36328125,0.0721435546875
prompt1076,0.8960151002860365,1.1724629402160645,9,no,134,162,2.2734375,0.061024983723958336
prompt1077,0.8463780458570112,1.413184642791748,9,no,110,145,2.236328125,0.06418863932291667
prompt1078,0.957351200564941,1.213003158569336,8,no,4,8,2.16796875,0.06201171875
prompt1079,0.8315451892453054,1.2010772228240967,9,no,30,10,2.2177734375,0.0659027099609375
prompt1080,,5.949565410614014,50,buggy,None,72000,,
prompt1081,0.7197203155620828,1.3057920932769775,10,no,145,195,1.4775390625,0.054443359375
prompt1082,0.8090575731488961,2.4048147201538086,19,no,302.0,2,2.36865234375,0.06560516357421875
prompt1083,0.7754993930744565,1.4384799003601074,11,no,100.0,2,2.212890625,0.062591552734375
prompt1084,0.22013779249949264,1.1644864082336426,9,no,40,20,1.359375,0.05694580078125
prompt1085,0.9012458605748632,1.0743670463562012,8,no,28,26,2.2685546875,0.068267822265625
prompt1086,0.8095850628579956,1.9183123111724854,13,no,334295.0,131250,2.4126674107142856,0.06935337611607142
prompt1087,0.7916402035075512,1.3265604972839355,10,no,19,12,2.1064453125,0.063018798828125
prompt1088,0.8757123319956291,1.217174768447876,9,no,120,30,2.4147135416666665,0.06831868489583333
prompt1089,,4.615230321884155,36,buggy,None,32,,
prompt1090,,0.7369816303253174,5,buggy,None,72,,
prompt1091,0.4463966859587786,1.3094217777252197,10,yes,1000,1000,1.3362630208333333,0.06438191731770833
prompt1092,0.49805439658827116,1.303035020828247,9,no,540,1080,2.2177734375,0.0653228759765625
prompt1093,0.8770335384199888,1.079892635345459,8,no,50,144,2.3076171875,0.0670166015625
prompt1094,,0.6866805553436279,4,buggy,None,25,,
prompt1095,0.7919608213666771,1.067413091659546,8,no,80,270,2.3134765625,0.070465087890625
prompt1096,0.9566866320487067,1.2160720825195312,9,no,207,240,2.3033854166666665,0.06400553385416667
prompt1097,0.834637903873842,1.3084361553192139,10,yes,480,480,2.1966145833333335,0.06346638997395833
prompt1098,0.8295966089607547,1.0570497512817383,8,no,34,30,1.70703125,0.059600830078125
prompt1099,0.32279040802996334,2.362178325653076,18,no,60806060,2,1.62841796875,0.06181640625
prompt1100,0.9275138990645291,1.0517301559448242,8,no,8,5,2.05078125,0.05975341796875
prompt1101,0.4953643097592868,1.2916383743286133,10,no,405.0,16,1.3030598958333333,0.062225341796875
prompt1102,0.814943921897718,1.6322965621948242,11,no,740.0,113,1.9296875,0.05893707275390625
prompt1103,0.7630204689924314,1.1002719402313232,8,no,68,90,2.201171875,0.069000244140625
prompt1104,0.4651245323666322,1.1718530654907227,9,no,16,24,1.56201171875,0.0572509765625
prompt1105,0.8207433695848663,1.0762755870819092,8,no,10,40,2.216796875,0.066497802734375
prompt1106,0.40484712711419135,1.577169418334961,12,no,125.0,5,1.7939453125,0.06424967447916667
prompt1107,0.5275136172212346,3.719270944595337,31,no,12.0,360,2.3908203125,0.075665283203125
prompt1108,0.8120424765978734,1.077049732208252,8,no,55,38,2.1064453125,0.064697265625
prompt1109,0.0,1.0659384727478027,8,yes,3,3,,
prompt1110,0.9267889126689921,1.2115681171417236,9,no,41.0,60,2.33203125,0.06549072265625
prompt1111,0.9165832569821374,1.3071484565734863,10,no,168,157,2.2005208333333335,0.060282389322916664
prompt1112,0.6401415816901584,1.2828593254089355,10,no,575.0,5,1.748291015625,0.06438446044921875
prompt1113,0.5882658279302544,1.0560927391052246,8,no,3,-3,1.5810546875,0.06024169921875
prompt1114,0.820663877746993,0.9363079071044922,7,no,1,8,2.265625,0.07177734375
prompt1115,0.9135452158485907,0.9803330898284912,7,no,7,5,2.26953125,0.06787109375
prompt1116,0.10830779390975039,1.1784334182739258,9,yes,60,60,0.67333984375,0.055206298828125
prompt1117,0.7760691799487175,1.2790729999542236,10,no,119,9,2.5240885416666665,0.06965128580729167
prompt1118,0.8000149308342126,1.0514285564422607,7,no,2,5,2.162109375,0.0697021484375
prompt1119,0.7466294496562191,1.2179064750671387,8,no,34,18,2.2138671875,0.070831298828125
prompt1120,0.7963441521813666,1.2888562679290771,10,no,228,560,2.126953125,0.062143961588541664
prompt1121,0.8234399048545948,1.1708605289459229,9,no,60,35,2.1416015625,0.0620269775390625
prompt1122,0.9226838868954585,1.2120983600616455,8,no,3,18,2.16796875,0.058990478515625
prompt1123,0.8843268710326311,1.2084026336669922,9,no,76,105,2.109375,0.0579376220703125
prompt1124,0.7934253641469291,0.950061559677124,7,no,39,64,2.10546875,0.065948486328125
prompt1125,0.8958090916653914,1.1940336227416992,9,no,3,90,1.9189453125,0.0582275390625
prompt1126,0.7345963483953769,1.1868233680725098,9,no,672,50,2.3984375,0.07053629557291667
prompt1127,0.6261552769343891,1.3144464492797852,9,no,200,750,1.8111979166666667,0.06324259440104167
prompt1128,0.7036547294745079,1.0462446212768555,8,no,10,9,1.83935546875,0.0611572265625
prompt1129,0.7857924431749377,1.075850009918213,8,no,6,8,2.1640625,0.0675048828125
prompt1130,0.6252485726277817,1.3305277824401855,9,yes,25,25,1.9638671875,0.063262939453125
prompt1131,0.6851910899483463,1.5595488548278809,12,no,13920.0,96,2.07275390625,0.06696065266927083
prompt1132,0.34157895297248675,1.4233596324920654,11,no,25000,45000,1.7503255208333333,0.06327311197916667
prompt1133,0.8962389489039944,1.3202974796295166,9,no,41,50,2.1689453125,0.0607757568359375
prompt1134,0.7163314157698559,0.9456179141998291,7,no,8,7,2.267578125,0.07183837890625
prompt1135,0.8322485005342464,1.0539910793304443,8,no,25,32,1.81591796875,0.0594940185546875
prompt1136,0.8471342578770676,1.1810753345489502,9,no,16,26,1.90673828125,0.060272216796875
prompt1137,0.8483211754078732,2.1418724060058594,15,no,4690597.0,68,2.35595703125,0.06850433349609375
prompt1138,0.7692431557715288,1.3404793739318848,10,no,185,700,2.0286458333333335,0.060882568359375
prompt1139,0.6557366984625081,3.030285596847534,24,no,101.0,1,1.6181640625,0.06015777587890625
prompt1140,0.8707496300785872,1.0634267330169678,8,no,13,27,2.216796875,0.065704345703125
prompt1141,0.8600599558521645,1.1809492111206055,9,no,30.0,20,2.294921875,0.06673177083333333
prompt1142,,6.543835639953613,50,buggy,None,9,,
prompt1143,0.5601340756433857,1.1811532974243164,9,yes,300,300,1.4895833333333333,0.066497802734375
prompt1144,0.9310689415349549,1.1992371082305908,9,no,16,34,2.04296875,0.0583953857421875
prompt1145,0.8308458755561375,1.2874674797058105,9,no,162,291,2.16015625,0.06425984700520833
prompt1146,0.7204425997522076,1.4326293468475342,11,no,155.0,16,2.06005859375,0.06400299072265625
prompt1147,0.8984980693588458,1.342876672744751,9,no,34,22,2.267578125,0.0626678466796875
prompt1148,0.8249042842379437,0.9410762786865234,7,yes,9,9,2.1640625,0.06829833984375
prompt1149,0.6652797116362281,1.1624853610992432,9,no,30,93,2.03955078125,0.064544677734375
prompt1150,0.890293341954397,1.053333044052124,8,no,31,21,2.158203125,0.0650482177734375
prompt1151,0.8663809245374885,1.0487487316131592,8,no,66,50,2.2177734375,0.0650482177734375
prompt1152,0.8855631870405185,1.060239553451538,8,no,10,12,2.4072265625,0.068389892578125
prompt1153,0.7973375142968201,0.9764885902404785,7,no,9,20,2.267578125,0.07183837890625
prompt1154,0.824525784932408,1.0597953796386719,8,yes,30,30,2.0390625,0.0637359619140625
prompt1155,0.710134625152925,1.2921557426452637,10,no,112.0,13,2.25,0.06980133056640625
prompt1156,0.7619394817717312,1.22076416015625,9,no,300,120,2.21875,0.0703125
prompt1157,0.9369063745547335,1.1982100009918213,9,no,9,3,2.16796875,0.058807373046875
prompt1158,0.7373304523001938,1.3837151527404785,10,no,4600,7300,2.2041015625,0.066680908203125
prompt1159,0.7502745506926698,1.3227200508117676,10,no,364.0,50,2.28076171875,0.070159912109375
prompt1160,0.6401284559448321,1.315232276916504,10,no,1124,1125,1.77197265625,0.062164306640625
prompt1161,0.77477836037435,1.2046229839324951,9,no,150,170,2.1513671875,0.0628662109375
prompt1162,0.7996461586912869,1.0531139373779297,8,no,10,3,1.98193359375,0.060699462890625
prompt1163,0.7990138365208357,1.1138107776641846,8,no,6,12,1.763671875,0.059417724609375
prompt1164,0.7638323740683899,0.9771871566772461,7,no,7,9,2.267578125,0.07080078125
prompt1165,0.8880494228487458,1.2261409759521484,9,no,108,1248,2.4134114583333335,0.067108154296875
prompt1166,0.8466777998583817,1.5102369785308838,10,no,1700,2350,2.31494140625,0.06573486328125
prompt1167,0.7819688213624236,1.0719342231750488,8,no,50,120,2.2490234375,0.066986083984375
prompt1168,0.7710669163740594,1.073476791381836,8,no,16,20,2.03857421875,0.0630340576171875
prompt1169,0.7657335889705802,1.3066685199737549,10,no,305,2,2.1305338541666665,0.06639607747395833
prompt1170,0.4959608536781663,1.3357019424438477,10,no,375.0,2,1.7509765625,0.06585693359375
prompt1171,0.622941724190883,1.4583921432495117,11,no,2640,3160,1.616943359375,0.059844970703125
prompt1172,0.8852307349046334,1.2215111255645752,9,no,144,93,2.3216145833333335,0.06632486979166667
prompt1173,0.9141203329118568,1.2187747955322266,9,no,13,10,2.1611328125,0.0614776611328125
prompt1174,0.9217949814167539,1.0889818668365479,8,no,8,240,2.169921875,0.058013916015625
prompt1175,0.8103173165787316,1.2294037342071533,9,no,11,16,2.04296875,0.059173583984375
prompt1176,0.8351205334918381,1.244844675064087,8,no,31,2,2.4345703125,0.070068359375
prompt1177,0.8442696447930611,1.0585732460021973,8,no,33,17,2.107421875,0.064483642578125
prompt1178,0.7725995554779066,1.0617432594299316,8,no,12,17,2.041015625,0.062347412109375
prompt1179,,1.0620503425598145,8,buggy,None,50,,
prompt1180,0.6967867001565247,1.3278753757476807,9,no,280,5600,1.9309895833333333,0.06560262044270833
prompt1181,0.8720166498592867,1.0840744972229004,8,no,11,20,2.21875,0.0644989013671875
prompt1182,0.7632014494858889,1.0635185241699219,8,no,66,1800,2.4443359375,0.074432373046875
prompt1183,0.8212977094179655,1.3587896823883057,9,no,17,11,2.1611328125,0.0602569580078125
prompt1184,0.8327934257829066,1.403327465057373,11,no,1150,306,2.267578125,0.065185546875
prompt1185,0.7734761477262174,0.9582805633544922,7,no,2,6,2.046875,0.06695556640625
prompt1186,0.7467660955696123,1.164663553237915,9,no,21,19,1.70263671875,0.062225341796875
prompt1187,0.8126129523955814,1.0815818309783936,8,no,88,5,2.6181640625,0.074676513671875
prompt1188,0.6229018976565645,1.2787501811981201,10,no,22,24,1.70263671875,0.0597076416015625
prompt1189,0.8099920862453455,0.9386887550354004,7,no,5,6,1.912109375,0.06689453125
prompt1190,0.9046387861676156,1.3479185104370117,9,no,148,19,2.2708333333333335,0.06353759765625
prompt1191,0.5551148393192946,1.0535314083099365,8,no,80,100,1.669921875,0.063507080078125
prompt1192,0.7754083991760516,1.3202273845672607,10,no,695.0,280,2.18212890625,0.066650390625
prompt1193,0.703190628206358,1.6045773029327393,11,no,500.0,9,1.4853515625,0.058807373046875
prompt1194,0.42631142685849643,1.334273099899292,10,yes,1200,1200,1.80859375,0.06740315755208333
prompt1195,0.6872141934509512,1.4918937683105469,10,no,252,320,1.8880208333333333,0.061614990234375
prompt1196,0.7552303428228333,1.0636088848114014,8,no,30,75,1.470703125,0.0599822998046875
prompt1197,0.49475171386061617,1.2949106693267822,10,no,900,2400,1.8408203125,0.0583343505859375
prompt1198,0.7688263703862979,1.219557285308838,8,no,58,140,1.9814453125,0.0641021728515625
prompt1199,0.9084613992361836,1.1148436069488525,7,yes,2,2,2.169921875,0.061859130859375
prompt1200,0.7668186713245941,1.0502419471740723,8,no,10,8,1.98193359375,0.0605316162109375
prompt1201,0.8852721396483185,1.1776738166809082,9,no,14,42,2.095703125,0.06005859375
prompt1202,0.805721105629196,1.0768446922302246,8,no,27,19,2.10546875,0.0645751953125
prompt1203,0.8761907463534607,1.2276208400726318,9,no,178,240,2.2005208333333335,0.0631103515625
prompt1204,0.7362558413017037,1.3012239933013916,9,no,180,168,2.265625,0.06620279947916667
prompt1205,0.8699034810035334,0.9728689193725586,7,no,3,4,2.361328125,0.0723876953125
prompt1206,0.2950030073638535,1.6831965446472168,13,no,50000,40000,2.1083984375,0.06146240234375
prompt1207,0.9018236127419517,1.2659387588500977,9,no,159,64,2.3626302083333335,0.06346638997395833
prompt1208,0.8850478568034732,1.048830270767212,8,no,18,27,2.3076171875,0.06829833984375
prompt1209,0.8942172410916498,1.2519221305847168,8,no,15,29,2.1591796875,0.06268310546875
prompt1210,0.6644418056633437,1.2012436389923096,9,no,388,288,1.8141276041666667,0.061106363932291664
prompt1211,0.7876816501813124,1.4005894660949707,11,no,210,448,2.2350260416666665,0.06656901041666667
prompt1212,0.7833686001286068,1.2171034812927246,9,no,190,150,2.0305989583333335,0.06358846028645833
prompt1213,0.7280664853129947,1.2098133563995361,9,no,325,31,1.7978515625,0.060933430989583336
prompt1214,0.7748850295982141,0.936455249786377,7,no,3,5,2.04296875,0.069580078125
prompt1215,0.912905926629707,1.3696017265319824,9,no,7,36,2.166015625,0.06170654296875
prompt1216,0.8736783401337498,1.2205891609191895,8,yes,20,20,2.271484375,0.066131591796875
prompt1217,,1.093397617340088,8,buggy,None,75,,
prompt1218,0.7657271939161284,1.3415579795837402,9,yes,225,225,2.384765625,0.0723876953125
prompt1219,0.37030111868981325,1.0631988048553467,8,no,90,100,2.04296875,0.07049560546875
prompt1220,0.6765920448965725,1.0592076778411865,8,no,10,32,1.41552734375,0.06304931640625
prompt1221,0.7436375042942331,1.100419044494629,8,no,48,10,2.525390625,0.074432373046875
prompt1222,0.3683429049453906,1.182358741760254,9,no,175,350,1.95849609375,0.067626953125
prompt1223,0.6992631074439978,1.2946398258209229,10,no,750.0,8,1.7396240234375,0.0641326904296875
